aqi_parameter,nh3_aqi,co_aqi,no2_aqi,o3_aqi,pm10_aqi,pm25_aqi,so2_aqi,good_l,sat_l,mod_l,poor_l,vpoor_l,sev_l,good_h,sat_h,mod_h,poor_h,vpoor_h,sev_h,n,aqi
Particulate Matter 2.5,,,,,,110.34535,,0,50,100,200,300,400,50,100,200,300,400,500,18.25,110.34535
Particulate Matter 2.5,,,,,,113.58369,,0,50,100,200,300,400,50,100,200,300,400,500,18.5,113.58369
Particulate Matter 2.5,,,,,,116.02413,,0,50,100,200,300,400,50,100,200,300,400,500,18.75,116.02413
Particulate Matter 2.5,,,,,,121.53791,,0,50,100,200,300,400,50,100,200,300,400,500,19,121.53791
Particulate Matter 2.5,,,,,,120.26981,,0,50,100,200,300,400,50,100,200,300,400,500,19.25,120.26981
Particulate Matter 2.5,,,,,,125.88165,,0,50,100,200,300,400,50,100,200,300,400,500,19.5,125.88165
Particulate Matter 2.5,,,,,,128.42886,,0,50,100,200,300,400,50,100,200,300,400,500,19.75,128.42886
Particulate Matter 2.5,,,,,,132.68013,,0,50,100,200,300,400,50,100,200,300,400,500,20,132.68013
Particulate Matter 2.5,,,,,,138.83051,,0,50,100,200,300,400,50,100,200,300,400,500,20.25,138.83051
Particulate Matter 2.5,,,,,,142.92734,,0,50,100,200,300,400,50,100,200,300,400,500,20.5,142.92734
Particulate Matter 2.5,,,,,,143.45821,,0,50,100,200,300,400,50,100,200,300,400,500,20.75,143.45821
Particulate Matter 2.5,,,,,,148.29652,,0,50,100,200,300,400,50,100,200,300,400,500,21,148.29652
Particulate Matter 2.5,,,,,,153.1741,,0,50,100,200,300,400,50,100,200,300,400,500,21.25,153.1741
Particulate Matter 2.5,,,,,,160.35265,,0,50,100,200,300,400,50,100,200,300,400,500,21.5,160.35265
Particulate Matter 2.5,,,,,,162.3468,,0,50,100,200,300,400,50,100,200,300,400,500,21.75,162.3468
Particulate Matter 2.5,,,,,,164.44957,,0,50,100,200,300,400,50,100,200,300,400,500,22,164.44957
Particulate Matter 2.5,,,,,,166.04839,,0,50,100,200,300,400,50,100,200,300,400,500,22.25,166.04839
Particulate Matter 2.5,,,,,,179.23605,,0,50,100,200,300,400,50,100,200,300,400,500,22.5,179.23605
Particulate Matter 2.5,,,,,,180.30923,,0,50,100,200,300,400,50,100,200,300,400,500,22.75,180.30923
Particulate Matter 2.5,,,,,,178.47177,,0,50,100,200,300,400,50,100,200,300,400,500,23,178.47177
Particulate Matter 2.5,,,,,,177.49466,,0,50,100,200,300,400,50,100,200,300,400,500,23.25,177.49466
Particulate Matter 2.5,,,,,,176.40746,,0,50,100,200,300,400,50,100,200,300,400,500,23.5,176.40746
Particulate Matter 2.5,,,,,,174.50381,,0,50,100,200,300,400,50,100,200,300,400,500,23.75,174.50381
Particulate Matter 2.5,,,,,,171.1774,,0,50,100,200,300,400,50,100,200,300,400,500,24,171.1774
Sulfur Dioxide,,,,,,,24.547611,0,50,100,200,300,400,50,100,200,300,400,500,.25,24.547611
Sulfur Dioxide,,,,,,,22.421249,0,50,100,200,300,400,50,100,200,300,400,500,.5,22.421249
Sulfur Dioxide,,,,,,,23.885689,0,50,100,200,300,400,50,100,200,300,400,500,.75,23.885689
Sulfur Dioxide,,,,,,,23.760689,0,50,100,200,300,400,50,100,200,300,400,500,1,23.760689
Sulfur Dioxide,,,,,,,23.474094,0,50,100,200,300,400,50,100,200,300,400,500,1.25,23.474094
Sulfur Dioxide,,,,,,,23.612867,0,50,100,200,300,400,50,100,200,300,400,500,1.5,23.612867
Sulfur Dioxide,,,,,,,23.649265,0,50,100,200,300,400,50,100,200,300,400,500,1.75,23.649265
Sulfur Dioxide,,,,,,,23.708956,0,50,100,200,300,400,50,100,200,300,400,500,2,23.708956
Sulfur Dioxide,,,,,,,23.909142,0,50,100,200,300,400,50,100,200,300,400,500,2.25,23.909142
Sulfur Dioxide,,,,,,,22.989338,0,50,100,200,300,400,50,100,200,300,400,500,2.5,22.989338
Sulfur Dioxide,,,,,,,23.119495,0,50,100,200,300,400,50,100,200,300,400,500,2.75,23.119495
Sulfur Dioxide,,,,,,,21.334282,0,50,100,200,300,400,50,100,200,300,400,500,3,21.334282
Sulfur Dioxide,,,,,,,19.753269,0,50,100,200,300,400,50,100,200,300,400,500,3.25,19.753269
Sulfur Dioxide,,,,,,,17.7125,0,50,100,200,300,400,50,100,200,300,400,500,3.5,17.7125
Sulfur Dioxide,,,,,,,19.191406,0,50,100,200,300,400,50,100,200,300,400,500,3.75,19.191406
Sulfur Dioxide,,,,,,,20.051563,0,50,100,200,300,400,50,100,200,300,400,500,4,20.051563
Sulfur Dioxide,,,,,,,20.635317,0,50,100,200,300,400,50,100,200,300,400,500,4.25,20.635317
Sulfur Dioxide,,,,,,,20.576191,0,50,100,200,300,400,50,100,200,300,400,500,4.5,20.576191
Sulfur Dioxide,,,,,,,21.200001,0,50,100,200,300,400,50,100,200,300,400,500,4.75,21.200001
Sulfur Dioxide,,,,,,,21.088085,0,50,100,200,300,400,50,100,200,300,400,500,5,21.088085
Sulfur Dioxide,,,,,,,21.197266,0,50,100,200,300,400,50,100,200,300,400,500,5.25,21.197266
Sulfur Dioxide,,,,,,,19.611742,0,50,100,200,300,400,50,100,200,300,400,500,5.5,19.611742
Sulfur Dioxide,,,,,,,21.707954,0,50,100,200,300,400,50,100,200,300,400,500,5.75,21.707954
Sulfur Dioxide,,,,,,,22.587116,0,50,100,200,300,400,50,100,200,300,400,500,6,22.587116
Sulfur Dioxide,,,,,,,22.928461,0,50,100,200,300,400,50,100,200,300,400,500,6.25,22.928461
Sulfur Dioxide,,,,,,,22.213993,0,50,100,200,300,400,50,100,200,300,400,500,6.5,22.213993
Sulfur Dioxide,,,,,,,23.817808,0,50,100,200,300,400,50,100,200,300,400,500,6.75,23.817808
Sulfur Dioxide,,,,,,,22.701712,0,50,100,200,300,400,50,100,200,300,400,500,7,22.701712
Sulfur Dioxide,,,,,,,25.210855,0,50,100,200,300,400,50,100,200,300,400,500,7.25,25.210855
Sulfur Dioxide,,,,,,,26.485416,0,50,100,200,300,400,50,100,200,300,400,500,7.5,26.485416
Sulfur Dioxide,,,,,,,27.428925,0,50,100,200,300,400,50,100,200,300,400,500,7.75,27.428925
Sulfur Dioxide,,,,,,,27.400267,0,50,100,200,300,400,50,100,200,300,400,500,8,27.400267
Sulfur Dioxide,,,,,,,27.151091,0,50,100,200,300,400,50,100,200,300,400,500,8.25,27.151091
Sulfur Dioxide,,,,,,,27.582685,0,50,100,200,300,400,50,100,200,300,400,500,8.5,27.582685
Sulfur Dioxide,,,,,,,29.813961,0,50,100,200,300,400,50,100,200,300,400,500,8.75,29.813961
Sulfur Dioxide,,,,,,,27.92277,0,50,100,200,300,400,50,100,200,300,400,500,9,27.92277
Sulfur Dioxide,,,,,,,26.594931,0,50,100,200,300,400,50,100,200,300,400,500,9.25,26.594931
Sulfur Dioxide,,,,,,,23.545547,0,50,100,200,300,400,50,100,200,300,400,500,9.5,23.545547
Sulfur Dioxide,,,,,,,23.316439,0,50,100,200,300,400,50,100,200,300,400,500,9.75,23.316439
Sulfur Dioxide,,,,,,,24.44194,0,50,100,200,300,400,50,100,200,300,400,500,10,24.44194
Sulfur Dioxide,,,,,,,24.385559,0,50,100,200,300,400,50,100,200,300,400,500,10.25,24.385559
Sulfur Dioxide,,,,,,,22.801401,0,50,100,200,300,400,50,100,200,300,400,500,10.5,22.801401
Sulfur Dioxide,,,,,,,22.411631,0,50,100,200,300,400,50,100,200,300,400,500,10.75,22.411631
Sulfur Dioxide,,,,,,,19.010212,0,50,100,200,300,400,50,100,200,300,400,500,11,19.010212
Sulfur Dioxide,,,,,,,18.777475,0,50,100,200,300,400,50,100,200,300,400,500,11.25,18.777475
Sulfur Dioxide,,,,,,,17.092285,0,50,100,200,300,400,50,100,200,300,400,500,11.5,17.092285
Sulfur Dioxide,,,,,,,15.981866,0,50,100,200,300,400,50,100,200,300,400,500,11.75,15.981866
Sulfur Dioxide,,,,,,,14.269543,0,50,100,200,300,400,50,100,200,300,400,500,12,14.269543
Sulfur Dioxide,,,,,,,12.716319,0,50,100,200,300,400,50,100,200,300,400,500,12.25,12.716319
Sulfur Dioxide,,,,,,,11.633733,0,50,100,200,300,400,50,100,200,300,400,500,12.5,11.633733
Sulfur Dioxide,,,,,,,12.167567,0,50,100,200,300,400,50,100,200,300,400,500,12.75,12.167567
Sulfur Dioxide,,,,,,,11.983904,0,50,100,200,300,400,50,100,200,300,400,500,13,11.983904
Sulfur Dioxide,,,,,,,12.061111,0,50,100,200,300,400,50,100,200,300,400,500,13.25,12.061111
Sulfur Dioxide,,,,,,,11.677365,0,50,100,200,300,400,50,100,200,300,400,500,13.5,11.677365
Sulfur Dioxide,,,,,,,11.452703,0,50,100,200,300,400,50,100,200,300,400,500,13.75,11.452703
Sulfur Dioxide,,,,,,,10.261301,0,50,100,200,300,400,50,100,200,300,400,500,14,10.261301
Sulfur Dioxide,,,,,,,9.9739723,0,50,100,200,300,400,50,100,200,300,400,500,14.25,9.9739723
Sulfur Dioxide,,,,,,,9.5847607,0,50,100,200,300,400,50,100,200,300,400,500,14.5,9.5847607
Sulfur Dioxide,,,,,,,9.5354729,0,50,100,200,300,400,50,100,200,300,400,500,14.75,9.5354729
Sulfur Dioxide,,,,,,,8.8239584,0,50,100,200,300,400,50,100,200,300,400,500,15,8.8239584
Sulfur Dioxide,,,,,,,10.354892,0,50,100,200,300,400,50,100,200,300,400,500,15.25,10.354892
Sulfur Dioxide,,,,,,,10.14467,0,50,100,200,300,400,50,100,200,300,400,500,15.5,10.14467
Sulfur Dioxide,,,,,,,11.464286,0,50,100,200,300,400,50,100,200,300,400,500,15.75,11.464286
Sulfur Dioxide,,,,,,,11.346507,0,50,100,200,300,400,50,100,200,300,400,500,16,11.346507
Sulfur Dioxide,,,,,,,11.29459,0,50,100,200,300,400,50,100,200,300,400,500,16.25,11.29459
Sulfur Dioxide,,,,,,,10.823913,0,50,100,200,300,400,50,100,200,300,400,500,16.5,10.823913
Sulfur Dioxide,,,,,,,10.819777,0,50,100,200,300,400,50,100,200,300,400,500,16.75,10.819777
Sulfur Dioxide,,,,,,,10.860985,0,50,100,200,300,400,50,100,200,300,400,500,17,10.860985
Sulfur Dioxide,,,,,,,10.645336,0,50,100,200,300,400,50,100,200,300,400,500,17.25,10.645336
Sulfur Dioxide,,,,,,,10.423188,0,50,100,200,300,400,50,100,200,300,400,500,17.5,10.423188
Sulfur Dioxide,,,,,,,10.889154,0,50,100,200,300,400,50,100,200,300,400,500,17.75,10.889154
Sulfur Dioxide,,,,,,,12.899767,0,50,100,200,300,400,50,100,200,300,400,500,18,12.899767
Sulfur Dioxide,,,,,,,13.747426,0,50,100,200,300,400,50,100,200,300,400,500,18.25,13.747426
Sulfur Dioxide,,,,,,,13.768603,0,50,100,200,300,400,50,100,200,300,400,500,18.5,13.768603
Sulfur Dioxide,,,,,,,15.048109,0,50,100,200,300,400,50,100,200,300,400,500,18.75,15.048109
Sulfur Dioxide,,,,,,,14.525162,0,50,100,200,300,400,50,100,200,300,400,500,19,14.525162
Sulfur Dioxide,,,,,,,14.337308,0,50,100,200,300,400,50,100,200,300,400,500,19.25,14.337308
Sulfur Dioxide,,,,,,,15.339015,0,50,100,200,300,400,50,100,200,300,400,500,19.5,15.339015
Sulfur Dioxide,,,,,,,16.456629,0,50,100,200,300,400,50,100,200,300,400,500,19.75,16.456629
Sulfur Dioxide,,,,,,,16.629168,0,50,100,200,300,400,50,100,200,300,400,500,20,16.629168
Sulfur Dioxide,,,,,,,16.306923,0,50,100,200,300,400,50,100,200,300,400,500,20.25,16.306923
Sulfur Dioxide,,,,,,,15.876368,0,50,100,200,300,400,50,100,200,300,400,500,20.5,15.876368
Sulfur Dioxide,,,,,,,16.700191,0,50,100,200,300,400,50,100,200,300,400,500,20.75,16.700191
Sulfur Dioxide,,,,,,,19.347656,0,50,100,200,300,400,50,100,200,300,400,500,21,19.347656
Sulfur Dioxide,,,,,,,20.232937,0,50,100,200,300,400,50,100,200,300,400,500,21.25,20.232937
Sulfur Dioxide,,,,,,,18.392885,0,50,100,200,300,400,50,100,200,300,400,500,21.5,18.392885
Sulfur Dioxide,,,,,,,20.244038,0,50,100,200,300,400,50,100,200,300,400,500,21.75,20.244038
Sulfur Dioxide,,,,,,,21.690193,0,50,100,200,300,400,50,100,200,300,400,500,22,21.690193
Sulfur Dioxide,,,,,,,22.247078,0,50,100,200,300,400,50,100,200,300,400,500,22.25,22.247078
Sulfur Dioxide,,,,,,,22.459038,0,50,100,200,300,400,50,100,200,300,400,500,22.5,22.459038
Sulfur Dioxide,,,,,,,23.741154,0,50,100,200,300,400,50,100,200,300,400,500,22.75,23.741154
Sulfur Dioxide,,,,,,,22.607765,0,50,100,200,300,400,50,100,200,300,400,500,23,22.607765
Sulfur Dioxide,,,,,,,24.090672,0,50,100,200,300,400,50,100,200,300,400,500,23.25,24.090672
Sulfur Dioxide,,,,,,,22.513069,0,50,100,200,300,400,50,100,200,300,400,500,23.5,22.513069
Sulfur Dioxide,,,,,,,23.821262,0,50,100,200,300,400,50,100,200,300,400,500,23.75,23.821262
Sulfur Dioxide,,,,,,,23.750368,0,50,100,200,300,400,50,100,200,300,400,500,24,23.750368
